t,dt,lambda,survival_t,dPD,df,epe,cva_contrib
3.583333333333333,0.08333333333333304,0.022,0.9269706888003046,0.0017010050409825839,0.8980765224508026,948.1078551943422,0.5793442220080759
3.6666666666666665,0.08333333333333348,0.022,0.9252727994116765,0.0016978893886281377,0.8958341352965282,954.6417042972531,0.5808144270009313
3.75,0.08333333333333348,0.022,0.9235780199686063,0.0016947794430701713,0.8935973471085157,968.8791947274007,0.5869277991297246
3.833333333333333,0.08333333333333304,0.022,0.9218863447747506,0.0016916751938557129,0.8913661439068313,977.6761824965621,0.5896959461425632
3.9166666666666665,0.08333333333333348,0.022,0.9201977681441994,0.0016885766305512195,0.889140511746448,980.8580250541652,0.5890569899600644
4.0,0.08333333333333348,0.022,0.9185122844014574,0.0016854837427420222,0.8869204367171575,986.087503696098,0.5896369303639976
4.083333333333333,0.08333333333333304,0.022,0.9168298878814248,0.0016823965200325475,0.8847059049434836,994.041096892972,0.5918226994417537
4.166666666666666,0.08333333333333304,0.022,0.9151505729293785,0.001679314952046318,0.8824969025845955,1000.7824379863149,0.5932599236427399
4.25,0.08333333333333393,0.022,0.9134743339009529,0.001676239028425619,0.8802934158342212,1017.0523589609288,0.60029773483945
4.333333333333333,0.08333333333333304,0.022,0.9118011651621205,0.0016731687388323868,0.8780954309205613,1022.0189983888727,0.6006208709357791
4.416666666666666,0.08333333333333304,0.022,0.910131061089174,0.0016701040729465433,0.8759029341062032,1036.3668776419229,0.6064193241794537
4.5,0.08333333333333393,0.022,0.9084640160687062,0.0016670450204677723,0.8737159116880344,1044.7558942111402,0.6086847132785332
4.583333333333333,0.08333333333333304,0.022,0.9068000244975921,0.0016639915711140763,0.8715343499971578,1054.9085865710551,0.611942264758259
4.666666666666666,0.08333333333333304,0.022,0.9051390807829696,0.0016609437146225536,0.8693582353988059,1063.5185399308373,0.614269206527213
4.75,0.08333333333333393,0.022,0.9034811793422207,0.0016579014407488435,0.8671875542922549,1075.5164081344399,0.6185129214985908
4.833333333333333,0.08333333333333304,0.022,0.9018263146029529,0.0016548647392677918,0.8650222931107413,1088.6682577203362,0.6233692198075174
4.916666666666666,0.08333333333333304,0.022,0.9001744810029805,0.001651833599972452,0.8628624383213754,1098.0129203587892,0.6260013958677405
5.0,0.08333333333333393,0.022,0.8985256729903055,0.0016488080126749738,0.8607079764250578,1114.5355306570236,0.6326737655942974
