t,dt,lambda,survival_t,dPD,df,epe,cva_contrib
3.583333333333333,0.08333333333333304,0.022,0.9269706888003046,0.0017010050409825839,0.8980765224508026,10571180.650612058,6459.5524614446995
3.6666666666666665,0.08333333333333348,0.022,0.9252727994116765,0.0016978893886281377,0.8958341352965282,10734154.045210946,6530.776419094751
3.75,0.08333333333333348,0.022,0.9235780199686063,0.0016947794430701713,0.8935973471085157,10941800.358077707,6628.325634023196
3.833333333333333,0.08333333333333304,0.022,0.9218863447747506,0.0016916751938557129,0.8913661439068313,11096070.314937964,6692.714622670846
3.9166666666666665,0.08333333333333348,0.022,0.9201977681441994,0.0016885766305512195,0.889140511746448,11165442.748251757,6705.437411794034
4.0,0.08333333333333348,0.022,0.9185122844014574,0.0016854837427420222,0.8869204367171575,11266102.867919378,6736.633703708599
4.083333333333333,0.08333333333333304,0.022,0.9168298878814248,0.0016823965200325475,0.8847059049434836,11410211.689467045,6793.3029171220605
4.166666666666666,0.08333333333333304,0.022,0.9151505729293785,0.001679314952046318,0.8824969025845955,11542422.301441235,6842.30289550597
4.25,0.08333333333333393,0.022,0.9134743339009529,0.001676239028425619,0.8802934158342212,11773322.23670648,6949.00179716444
4.333333333333333,0.08333333333333304,0.022,0.9118011651621205,0.0016731687388323868,0.8780954309205613,11882277.811232807,6982.985696874531
4.416666666666666,0.08333333333333304,0.022,0.910131061089174,0.0016701040729465433,0.8759029341062032,12103779.596373335,7082.401031139306
4.5,0.08333333333333393,0.022,0.9084640160687062,0.0016670450204677723,0.8737159116880344,12298432.803655298,7165.1838351393635
4.583333333333333,0.08333333333333304,0.022,0.9068000244975921,0.0016639915711140763,0.8715343499971578,12442769.765538821,7217.930356353721
4.666666666666666,0.08333333333333304,0.022,0.9051390807829696,0.0016609437146225536,0.8693582353988059,12608942.088276595,7282.698477656002
4.75,0.08333333333333393,0.022,0.9034811793422207,0.0016579014407488435,0.8671875542922549,12801096.07667374,7361.713194595833
4.833333333333333,0.08333333333333304,0.022,0.9018263146029529,0.0016548647392677918,0.8650222931107413,12978479.970422212,7431.451111094939
4.916666666666666,0.08333333333333304,0.022,0.9001744810029805,0.001651833599972452,0.8628624383213754,13141445.65664091,7492.228162569466
5.0,0.08333333333333393,0.022,0.8985256729903055,0.0016488080126749738,0.8607079764250578,13385243.260702686,7598.225470795218
